	sentence	label
66822	indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens 	0
32069	mostly martha is mostly unsurprising 	0
62471	almost unbearably morbid 	0
16814	almost every possible way -- from the writing and direction to the soggy performances -- 	0
19169	... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for 	0
15904	you 're likely wondering why you 've been watching all this strutting and posturing . 	0
26753	to be oblivious to the existence of this film would be very sweet indeed . 	0
8838	are poorly delivered 	0
61370	irritates 	0
13352	play second fiddle to the dull effects that allow the suit to come to life 	0
8172	quite unengaging 	0
62432	bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate . 	0
31718	from a director beginning to resemble someone 's crazy french grandfather 	0
10525	much of the film with a creepy and dead-on performance 	0
30548	shoot themselves 	0
42055	a bunch of talented thesps slumming it 	0
43468	if that does n't clue you in that something 's horribly wrong , nothing will . 	0
5683	one of those so-so films that could have been much better 	0
7934	he or anyone else 	0
10117	does n't sustain interest beyond the first half-hour . 	0
39243	adrift in various new york city locations 	0
3431	in alcatraz ' ... a cinematic corpse that never springs to life 	0
58753	dull plots 	0
49401	watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama 	0
5224	little crossover appeal to those without much interest in the elizabethans ( as well as rank frustration from those in the know about rubbo 's dumbed-down tactics ) 	0
24303	is so far-fetched it would be impossible to believe if it were n't true 	0
51781	would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . 	0
58965	nothing happens , and 	0
25833	weaknesses 	0
62128	lowered your entertainment standards 	0
52607	the better of obnoxious adults 	0
12820	is busy contriving false , sitcom-worthy solutions to their problems 	0
679	a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . 	0
50719	overdoing 	0
62191	suffers because it does n't have enough vices to merit its 103-minute length . 	0
33272	saccharine as 	0
26446	romeo and juliet/west side story territory , where it plainly has no business going 	0
7011	does not have , beginning with the minor omission of a screenplay 	0
50975	do n't think that a.c. will help this movie one bit 	0
27779	does n't always jell with sean penn 's monotone narration 	0
29110	stress-reducing 	1
19122	delightfully cheeky 	1
38309	see scratch for the history , see scratch for the music , see scratch for a lesson in scratching , but , most of all , see it for the passion . 	1
48842	a moving essay about the specter of death , especially suicide . 	1
15310	through some of clancy 's holes 	1
31399	involved , 	1
65974	will find millions of eager fans 	1
8362	the crazy things that keep people going in this crazy life 	1
2644	lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight 	1
47477	the absurdity of the situation in a well-balanced fashion 	1
45764	intelligence and verve 	1
8549	this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty . 	1
58990	are every bit as distinctive as his visuals 	1
45841	an edgy thriller 	1
18949	ate a reeses 	1
208	enjoy the ride 	1
38911	will have a fun , no-frills ride 	1
37714	a sweetly 	1
17589	to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb 	1
33406	their own mortality 	1
23848	warm and exotic 	1
39297	savory and 	1
30353	of the way it allows the mind to enter and accept another world 	1
63705	very very strong `` b + 	1
25042	rouses us . 	1
30786	gut-busting 	1
8938	it 's crafty , energetic and smart -- the kid is sort of like a fourteen-year old ferris bueller . 	1
27190	bisset 	1
46783	the land 	1
56494	maybe he was reading the minds of the audience . 	1
60545	full of cheesy dialogue , but great trashy fun that finally returns de palma to his pulpy thrillers of the early '80s 	1
36688	nice change 	1
2043	salient points 	1
1975	it 's better than one might expect when you look at the list of movies starring ice-t in a major role . 	1
7827	just a string 	1
51819	kindness 	1
36592	tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , 	1
56739	comic touch 	1
44847	creates images even more haunting than those in mr. spielberg 's 1993 classic . 	1
19382	refreshes the mind and spirit 	1
51992	handled correctly 	1
18063	she of the impossibly long limbs and sweetly conspiratorial smile 	1
15858	about mad queens , obsessive relationships , and rampant adultery 	1
17019	is completely 	1
54615	full-bodied performance 	1
1239	slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption . 	1
30103	as a detailed personal portrait 	1
46425	faith in the future 	1
44850	invitingly upbeat 	1
28637	is smart writing , skewed characters , and the title performance by kieran culkin . 	1
29831	have been worth cheering as a breakthrough 	1
7367	and inventive moments 	1
47670	it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged 	1
8870	breathes extraordinary life into the private existence of the inuit people 	1
3076	very talented 	1
55419	a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family . 	1
65927	to perform entertaining tricks 	1
28653	trumpet blast that there may be a new mexican cinema a-bornin ' . 	1
6862	accomplishes in his chilling , unnerving film 	1
53686	a graceful , moving tribute to the courage of new york 's finest and a nicely understated expression of the grief 	1
18235	its formidable arithmetic of cameras and souls 	1
34944	one of demme 's good films 	1
62834	broomfield is energized by volletta wallace 's maternal fury , her fearlessness , 	1
50811	are n't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) 	1
46406	most enchanting 	1
10485	should be able to appreciate the wonderful cinematography and naturalistic acting . 	1
15270	the film 's cheeky charm 	1
38734	passionate heart 	1
20684	sassy interpretation of the oscar wilde play 	1
47318	terrifically 	1
41977	fun and enjoyable 	1
10732	the movie stirs us as well . 	1
15188	engages 	1
32907	give credit to everyone from robinson down to the key grip 	1
41923	a unique , well-crafted psychological study of grief 	1
47379	a fascinating character 's story 	1
23481	proves it 's never too late to learn . 	1
14968	wild comedy 	1
20152	a breakthrough 	1
1396	much needed 	1
51023	a highly watchable , giggly little story 	1
12668	a smart , sassy and exceptionally charming romantic comedy 	1
53637	hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling 	1
22616	its sweet time 	1
58908	yet newcomer ellen pompeo pulls off the feat with aplomb 	1
20568	( and beautifully edited ) 	1
35745	the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul 's perspective 	1
26755	recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal 	1
17063	an engrossing and grim portrait 	1
36697	while insomnia is in many ways a conventional , even predictable remake , nolan 's penetrating undercurrent of cerebral and cinemantic flair lends ( it ) stimulating depth . 	1
31097	the acting is just fine , 	1
51096	deeply spiritual film taps into the meaning and consolation in afterlife communications . 	1
13248	the most brilliant and brutal uk crime film since jack carter went back to newcastle , the first half of gangster no. 1 drips with style and , at times , blood . 	1
11034	learn a good deal 	1
30371	celebrated 	1
54918	it 's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period . 	1
28798	as fresh or enjoyable 	1
12324	powerful emotional wallop 	1
51280	harks 	1
28712	subtle and visceral 	1
56048	nicole kidman makes it a party worth attending . 	1
62621	disquieting and thought-provoking film 	1
66831	distinguishes 	1
42561	keeps the film grounded in an undeniable social realism 	1
56249	insightful and 	1
36205	sit through , enjoy on a certain level and 	1
18203	best sports movie 	1
37746	contrasting the sleekness of the film 's present with the playful paranoia of the film 's past 	1
35614	really , really good things 	1
62257	a true star 	1
8737	great impression 	1
53848	a mischievous visual style and oodles of charm 	1
20830	a chilling movie without oppressive 	1
9744	the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them . 	1
13571	riveting story 	1
23880	released in imax format 	1
20172	it an above-average thriller 	1
33791	, and by casting an actress whose face projects that woman 's doubts and yearnings 	1
35189	it works superbly here 	1
57243	retains an extraordinary faith in the ability of images to communicate the truth of the world around him 	1
24957	of dark humor , gorgeous exterior photography , and a stable-full of solid performances 	1
64143	, like nothing we 've ever seen before , and yet completely familiar . 	1
11962	a great party 	1
53883	gary larson 's far side humor 	1
38981	warm , fuzzy feeling 	1
24123	to be delightfully compatible here 	1
3388	is a riveting , brisk delight . 	1
3920	succeeds through sincerity . 	1
48140	a historically significant work 	1
63186	is to be cherished 	1
28054	undeniably gorgeous , terminally 	1
10731	informative and breathtakingly spectacular 	1
1836	satisfying destination 	1
50920	in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight . 	1
34704	your 20th outing shows off a lot of stamina and vitality , and get this 	1
17739	engross even the most antsy youngsters 	1
42721	compelling , provocative and prescient viewing 	1
35752	it is laughingly enjoyable 	1
2757	standout 	1
25837	is the chance it affords to watch jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad 	1
66623	full of the kind of energy it 's documenting 	1
61923	purdy 	1
59858	to rescue me from a summer of teen-driven , toilet-humor codswallop 	1
26431	a charismatic charmer 	1
57526	hot topics 	1
23847	yes , that 's right 	1
66556	( a ) wonderfully loopy tale of love , longing , and voting 	1
8132	this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style . 	1
8779	received such a sophisticated and unsentimental treatment on the big screen 	1
59623	should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end 	1
30587	perform entertaining tricks 	1
62031	as the dominant christine , sylvie testud is icily brilliant . 	1
8832	she allows each character to confront their problems openly and honestly . 	1
39450	the serbs themselves 	1
45255	modest 	1
36157	an elegant film with often surprising twists and an intermingling of naiveté and sophistication . 	1
3056	as an introduction to the man 's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable . 	1
56985	highly entertaining , self-aggrandizing , politically motivated documentary-making 	1
24139	been a more compelling excuse to pair susan sarandon and goldie hawn 	1
67161	prove that movie-star intensity can overcome bad hair design 	1
22419	relies less on forced air than on petter næss ' delicate , clever direction ... and a wonderful , imaginative script 	1
1608	to the film 's music 	1
20868	take heart 	1
32418	masterfully calibrated 	1
27219	this is a movie you can trust . 	1
42490	most oddly honest 	1
22777	love liza 's 	1
23672	a very real and amusing give-and-take 	1
13963	an extremely funny , ultimately heartbreaking look at life in contemporary china . 	1
26927	world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something . 	1
31053	a perfect family film 	1
48313	the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type 	1
55183	a servicable world war ii drama 	1
33199	rediscover the quivering kid inside 	1
53501	is every bit as fascinating as it is flawed . 	1
43098	four-star 	1
21936	assured , vital and well wrought 	1
56544	redeeming feature 	1
22057	fantasy and adventure 	1
67267	of gags that rely on the strength of their own cleverness 	1
55441	gracious 	1
45855	is a rare treat that shows the promise of digital filmmaking . 	1
23544	the routine day to day 	1
42777	the self-image 	1
45893	be a thoughtful , emotional movie experience 	1
27986	the big shear 	1
67016	are familiar with , and makes you care about music you may not have heard before . 	1
27072	eighties 	1
2083	complex 	1
18659	pushed to their most virtuous limits , 	1
212	if it is n't entirely persuasive , it does give exposure to some talented performers 	1
42494	poetic force and buoyant feeling 	1
29512	in full consciousness 	1
51478	soderbergh skims the fat from the 1972 film . 	1
4823	sweet , funny , charming , and 	1
52586	real dawns , comic relief 	1
9239	impressive and 	1
10488	there 's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . 	1
42515	could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking 	1
45645	is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation 	1
23535	a timely , tongue-in-cheek profile 	1
6767	depict the french revolution 	1
8650	serious minded patience , respect and affection 	1
58073	'' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story . 	1
61885	see this unique and entertaining twist on the classic whale 's tale 	1
2016	oodles of charm 	1
34430	is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . 	1
43029	a troubadour 	1
59594	the story compels 	1
48121	can you bear the laughter ? 	1
56629	original talent 	1
19445	an admirable rigor 	1
17972	a classical actress 	1
47953	, and even touching 	1
4745	awfully good , achingly human 	1
43293	suspenseful and ultimately unpredictable 	1
25976	familiar road 	1
13717	a more balanced or fair portrayal of both sides 	1
8795	the climactic hourlong cricket match 	1
23294	fairly harmless 	1
24372	loved this film 	1
55944	a lightweight story about matchmaking 	1
56317	farcically bawdy fantasy 	1
20006	should definitely get top billing 	1
61994	suspense , intriguing characters 	1
61696	easy to take this film at face value and enjoy its slightly humorous and tender story 	1
25368	delivering a wholesome fantasy for kids 	1
63116	's something vital about the movie . 	1
34075	which imbue the theme with added depth and resonance 	1
63085	without oppressive 	1
30234	thrillers actually thrilled 	1
42444	headed by christopher plummer as the subtlest and most complexly evil uncle ralph i 've ever seen in the many film 	1
42375	an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling 	1
6819	devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity 	1
27532	full-bodied characterizations 	1
55935	entertaining and 	1
23846	the film with their charisma 	1
65401	collectively stellar performance 	1
65738	you open yourself up to mr. reggio 's theory of this imagery as the movie 's set 	1
15968	gets vivid , convincing performances from a fine cast 	1
11636	gender-provoking 	1
33340	a massive infusion of old-fashioned hollywood magic 	1
61716	the comic effects of jealousy 	1
27254	, even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream . 	1
52796	wonderfully vulgar 	1
10824	it 's a sharp movie about otherwise dull subjects . 	1
23723	unified 	1
34431	boisterous and utterly charming 	1
59754	summery 	1
40149	is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times . 	1
62872	be much funnier than anything 	1
16935	have to give them credit for : the message of the movie 	1
25665	is exceedingly pleasant , designed not to offend 	1
21994	burns ' visuals , characters and his punchy dialogue , 	1
22402	is one of the year 's best . 	1
2525	rancorous curiosity 	1
3938	has all the earmarks of french cinema at its best 	1
30994	as she continually tries to accommodate to fit in and gain the unconditional love she seeks 	1
8756	very simply sets out to entertain and ends up delivering in good measure 	1
15878	death to smoochy is often very funny , 	1
30976	interesting developments 	1
13627	recommend it for its originality 	1
61916	it is effective 	1
37267	a-list 	1
55799	lively dream 	1
14830	, the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy . 	1
20670	the story , once it gets rolling , is nothing short of a great one . 	1
33989	self-determination 	1
20559	gracefully 	1
33963	even through its flaws , revolution # 9 proves to be a compelling , interestingly told film . 	1
64806	same sledgehammer appeal 	1
17766	is right at home in this french shocker playing his usual bad boy weirdo role . 	1
28202	a remarkably alluring film set in the constrictive eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life . 	1
52850	are immaculate 	1
55078	solid ' 	1
62436	genuinely moving and wisely unsentimental 	1
34703	strong piece of work 	1
20787	intense and effective film 	1
41769	walk to remember 	1
4701	often very funny collegiate gross-out comedy 	1
40264	eventually gets around to its real emotional business , striking deep chords of sadness . 	1
47391	there 's the inimitable diaz , holding it all together . 	1
66055	a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point 	1
15764	a movie that will thrill you , touch you and make you laugh as well . 	1
55162	this masterful 	1
30468	in all its director 's cut glory 	1
37601	romanek 's themes are every bit as distinctive as his visuals . 	1
37242	both as a historical study and as a tragic love story 	1
62708	into minutely detailed wonders of dreamlike ecstasy 	1
11954	a strong-minded viewpoint , 	1
66184	worth seeing just for weaver and lapaglia 	1
56551	it 's a spectacular performance - ahem , we hope it 's only acting . 	1
10981	together ( time out and human resources ) establish mr. cantet as france 's foremost cinematic poet of the workplace 	1
12553	the structure is simple , but in its own way , rabbit-proof fence is a quest story as grand as the lord of the rings 	1
56099	of the best gay love stories 	1
11930	find ourselves surprised at how much we care about the story 	1
59020	bring fresh good looks and an ease in front of the camera to the work 	1
32203	finds a nice rhythm 	1
62455	about discovering your destination in life 	1
43264	divine 	1
29734	kirsten dunst 's remarkable performance 	1
43695	hard-to-predict and absolutely essential chemistry 	1
11764	very well shot or composed or edited 	1
47917	company once again dazzle and delight us 	1
42726	incredibly 	1
43495	the ensemble gives it a buoyant delivery 	1
24976	runs a good race , one that will have you at the edge of your seat for long stretches . ' 	1
21476	the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian 	1
56950	hitchcock 's 	1
27918	all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment 	1
41855	devito 's misanthropic vision 	1
13760	hélène angel is definitely a director to watch . 	1
23777	lathan and diggs carry the film with their charisma , and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest . 	1
60054	the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story . 	1
14560	steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . 	1
67082	, the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . 	1
40310	is still fun and enjoyable and so aggressively silly 	1
57671	the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier 's oft-brilliant safe conduct ( `` laissez-passer '' ) wears its heart on its sleeve 	1
57372	keep this fresh 	1
13396	more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find morrison 's iconoclastic uses of technology to be liberating . 	1
63188	charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark 	1
58135	are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze . 	1
64992	would n't turn down a big bowl of that 	1
33710	under his control 	1
7682	steers clear of the sensational and 	1
65437	, old-fashioned-movie movie 	1
4492	to really care 	1
52063	the rarest kinds 	1
3116	allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself 	1
12104	heartfelt 	1
44735	thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer . 	1
5153	the perfect face to play a handsome blank yearning to find himself 	1
1940	downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness 	1
49473	unhurried narrative 	1
21237	to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists 	1
1501	as i laughed throughout the movie 	1
13970	flat-out amusing , sometimes endearing and 	1
50336	cool 	1
21434	visceral and 	1
42349	archly funny 	1
21213	, sum up the strange horror of life in the new millennium 	1
24825	kirkegaard 	1
64927	a case study that exists apart from all the movie 's political ramifications 	1
24854	take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis . 	1
31936	disney 's great past 	1
25332	an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema 	1
49371	a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score 	1
38255	a convincing case that one woman 's broken heart outweighs all the loss we witness 	1
24209	stylized swedish fillm 	1
47779	these guys ' superhuman capacity 	1
45111	the euphoria 	1
32617	like the rugrats movies , the wild thornberrys movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome 	1
1523	a thing that already knows it 's won 	1
27761	, the biggest is that secret ballot is a comedy , both gentle and biting . 	1
3866	what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors 	1
32232	of hopeful 	1
12857	film aficionados can not help but love cinema paradiso , whether the original version or new director 's cut . ' 	1
42114	is still a cinematic touchstone . 	1
52525	as a serious drama about spousal abuse 	1
13471	feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark 	1
52163	're gon na like this movie . 	1
20137	of liveliness 	1
32937	it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth . 	1
47265	mind , while watching eric rohmer 's tribute 	1
60743	allows his cast the benefit of being able to give full performances ... 	1
15419	notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal 	1
49247	funny and human and really pretty damned wonderful 	1
54941	more than competent 	1
28375	it 's hard not to be carried away 	1
6405	so purely enjoyable that you might not even notice it 's a fairly straightforward remake of hollywood comedies such as father of the bride . 	1
34496	phenomenal , water-born cinematography 	1
37737	bear the laughter 	1
1478	manages to nail the spirit-crushing ennui of denuded urban living without giving in to it . 	1
10761	the massive waves that lifts blue crush into one of the summer 's most pleasurable movies 	1
5583	this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential 	1
15481	sterling ensemble cast 	1
24484	does hold up pretty well 	1
61454	this documentary is a dazzling , remarkably unpretentious reminder of what ( evans ) had , lost , and got back . 	1
40372	that delicate canon 	1
2739	that graze the funny bone 	1
2349	perfect for the proud warrior that still lingers in the souls of these characters 	1
19306	an action hero with table manners 	1
21295	i imagined a movie ever could be 	1
36432	it is philosophy , illustrated through everyday events . 	1
67021	coy but exhilarating , with really solid performances by ving rhames and wesley snipes . 	1
29858	, storytelling is far more appealing 	1
25336	' shows a level of young , black manhood that is funny , touching , smart and complicated . 	1
25525	's never dull 	1
49555	is both inspiring and pure joy 	1
1712	balanced by a rich visual clarity and deeply 	1
64933	a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman . 	1
58009	, like shiner 's organizing of the big fight , pulls off enough 	1
50916	humor throughout 	1
39064	babak payami 's boldly quirky iranian drama secret ballot 	1
66456	methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain . 	1
12387	innovative ' and ` realistic ' 	1
62187	being about nothing is sometimes funnier than being about something 	1
32041	in some delightful work on indie projects 	1
18876	clever and very satisfying picture 	1
179	's pleasant enough -- and oozing with attractive men 	1
64108	inventive 	1
51618	but utterly delightful . 	1
4647	set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock . 	1
26752	it leaves little doubt that kidman has become one of our best actors . 	1
25073	summer entertainment 	1
47896	's provocative stuff 	1
49571	a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll . 	1
29766	that 's apparently just what ( aniston ) has always needed to grow into a movie career 	1
42612	is consistently 	1
15426	extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability . 	1
22267	there are no special effects , and no hollywood endings . 	1
37240	when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game . 	1
14091	their parents 	1
3793	driven by a fantastic dual performance from ian holm 	1
16913	the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken . 	1
19638	this film 's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition . 	1
59638	scathingly witty 	1
31911	, duty and friendship 	1
64965	a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation 	1
35796	the comedy 	1
62835	one of those rare docs that paints a grand picture of an era and makes the journey feel like a party 	1
29654	is authentic . 	1
38429	should appeal to anyone willing to succumb to it 	1
14249	to a sunshine state 	1
50035	an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion 	1
40263	as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous . 	1
17047	a touching love story 	1
59764	making the right choice 	1
23904	due to its rapid-fire delivery and enough inspired levity 	1
358	quite rich and exciting 	1
61446	cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and 	1
29747	a head-turner -- thoughtfully written , 	1
44287	enjoyed most of mostly martha 	1
5608	, solid , kinetically-charged spy flick worthy 	1
66534	to be somebody , and to belong to somebody 	1
365	greatly 	1
36792	's most memorable about circuit 	1
15857	ash wednesday is not edward burns ' best film , but it is a good and ambitious film 	1
33865	weirdly likable 	1
17688	10 	1
40894	hitchcockian suspense 	1
62918	shekhar kapur 	1
41617	's a very valuable film ... 	1
49719	hugely accomplished slice of hitchcockian suspense . 	1
57462	modernize it with encomia 	1
11897	is nothing short of a great one 	1
42765	the cast is impressive 	1
19643	will love its fantasy and adventure 	1
66361	most impressive 	1
12258	its excellent use 	1
28938	the odd enjoyably chewy lump 	1
9103	i truly enjoyed most of mostly martha while i ne 	1
4525	to give the audience a reason to want to put for that effort 	1
46548	enough to keep you interested without coming close to bowling you over 	1
65141	add much-needed levity to the otherwise bleak tale 	1
21890	funny and touching . 	1
11657	offers rare insight into the structure of relationships . 	1
13108	thrilling 	1
35844	good cast 	1
5461	more than sucking you in ... and making you sweat 	1
54114	's easy to like and always 	1
18627	is delightful in the central role . 	1
9910	poignant and delicately 	1
27989	there 's something there 	1
9000	enticing and 	1
61733	girl entry 	1
3327	should come with the warning `` for serious film buffs only ! '' 	1
55462	witherspoon 's talents 	1
49000	one of the funniest motion 	1
26080	, shrewd , powerful act 	1
57371	better acting and a hilarious kenneth branagh 	1
45415	fun cheese puff 	1
668	tell a story about the vietnam war before the pathology set in 	1
20113	high-adrenaline documentary . 	1
30390	once playful and haunting , 	1
30033	attracting audiences 	1
197	enables shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
39259	it 's a fun adventure movie for kids ( of all ages ) that like adventure . 	1
33292	the cinema world 's great visual stylists 	1
27282	superstar 	1
42620	it 's a lyrical endeavor . 	1
66450	a cult favorite 	1
61459	movie that comes along only occasionally , one so unconventional , gutsy and perfectly 	1
66819	some real vitality and 	1
18759	a realistically terrifying movie that puts another notch 	1
39006	a guilty-pleasure , daytime-drama sort of fashion 	1
13918	that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh 	1
13492	ferrara 's 	1
52477	that would make this a moving experience for people who have n't read the book 	1
63797	a really solid woody allen film 	1
19794	life in the performances 	1
18108	part of being a good documentarian 	1
57306	deliciously 	1
48009	remarkable performance 	1
24870	spider-man 	1
6791	an encouraging effort 	1
59387	appealing 	1
12086	just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny 	1
64740	simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality . 	1
47798	in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate 	1
2076	a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain . 	1
45576	is more fun than conan the barbarian . 	1
59370	cultural and personal self-discovery and 	1
14883	the greatest films 	1
22296	the story , like ravel 's bolero , builds to a crescendo that encompasses many more paths than we started with 	1
44657	especially charm 	1
64416	larry fessenden 's spooky new thriller 	1
48712	evelyn 's strong cast and surehanded direction 	1
29911	pinnacle 	1
36399	is a rare treat that shows the promise of digital filmmaking 	1
38487	impeccable throughout 	1
50642	you 'll end up moved . 	1
26286	may not be a breakthrough in filmmaking , but it is unwavering and arresting 	1
15113	when they see the joy the characters take in this creed 	1
64270	a feel-good movie can still show real heart 	1
13187	what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
33608	sweetly 	1
10825	soulful development 	1
39681	a smart , steamy mix of road movie , coming-of-age story and political satire 	1
59681	the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . '' 	1
29121	certainly does n't disappoint . 	1
8224	remarkably well 	1
15090	the acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans . 	1
25548	an engaging and moving portrait 	1
21506	achieves its main strategic objective 	1
62303	gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers 	1
53180	it excels because , unlike so many other hollywood movies of its ilk , it offers hope . 	1
65172	clever 	1
27574	, marked by acute writing and a host of splendid performances . 	1
62712	's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn . 	1
60014	family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year 	1
48070	a journey 	1
6897	richly detailed , deftly executed and 	1
43708	managed to convey a tiny sense of hope 	1
1074	wrenching performances 	1
49144	worth your time 	1
