	sentence	label
8241	marvelous performance 	1
42642	offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people 	1
21213	, sum up the strange horror of life in the new millennium 	1
16624	is not always the prettiest pictures that tell the best story 	1
38656	a grittily beautiful film 	1
62352	in the film 's verbal pokes 	1
50228	weaves us into a complex web . 	1
28702	our best achievements 	1
41846	's one of the most beautiful , evocative works i 've seen . 	1
13307	glides 	1
65345	what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates . 	1
41926	it 's a feel-good movie about which you can actually feel good . 	1
16759	the performances are amiable and committed , and 	1
22153	it look as though they are having so much fun 	1
4525	to give the audience a reason to want to put for that effort 	1
2657	you 'll cheer . 	1
24927	passionate enthusiasms like martin scorsese 	1
3621	this film , whose meaning and impact is sadly heightened by current world events 	1
780	england 's roger mitchell , who handily makes the move from pleasing 	1
53955	enhances the quality of neil burger 's impressive fake documentary . 	1
52865	do a homage 	1
31406	its punchy style promises 	1
18565	this sad , occasionally horrifying but often inspiring film is among wiseman 's warmest . 	1
56342	well paced and satisfying little drama 	1
62105	fun with the quirks of family life 	1
21778	an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears 	1
51587	, soderbergh is n't afraid to try any genre and to do it his own way . 	1
35296	does a great combination act as narrator , jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history 	1
6121	successfully 	1
866	's sharply comic and surprisingly touching , 	1
49391	blazingly 	1
65637	unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises . 	1
30897	had , lost , and got back 	1
41128	a talk that appeals to me 	1
2858	end up walking out not only satisfied but also somewhat touched 	1
5935	the lady and the duke surprisingly 	1
8897	it is a refreshingly forthright one 	1
26033	pleasant enough -- 	1
64388	a sweet-tempered comedy 	1
50235	on other levels 	1
51481	sparking debate and encouraging thought 	1
18750	better script 	1
19455	slick and manufactured to claim street credibility 	1
33064	whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one . 	1
32453	various amusing sidekicks 	1
8281	, this is a seriously intended movie that is not easily forgotten . 	1
40975	clean 	1
58060	generational signpost 	1
2748	looked as beautiful , desirable , even delectable , as it does in trouble every day 	1
2744	arthur schnitzler 's reigen 	1
44850	invitingly upbeat 	1
52831	good yarn-spinner 	1
13009	silly summer entertainment 	1
43143	incredible storyline 	1
18302	that wind-in-the-hair exhilarating 	1
30217	the modern master 	1
47144	elegant technology for the masses 	1
16310	yet i found it weirdly appealing 	1
57465	this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine 	1
15044	maybe not a classic , but a movie the kids will want to see over and over again . 	1
63776	one terrific story with lots of laughs 	1
56642	reach satisfying conclusions 	1
15471	of the best looking and stylish 	1
67175	the best , 	1
44224	real-life hollywood fairy-tale 	1
55444	's worth the concentration . 	1
46232	almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half 	1
6013	with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable `` formula 51 '' is somewhat entertaining 	1
59771	life 	1
42416	spiritually 	1
8488	delivers . 	1
19746	much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them 	1
65733	to have a good time as it doles out pieces of the famous director 's life 	1
43862	pathetic , endearing 	1
43247	is the phenomenal , water-born cinematography by david hennings 	1
1327	energetic 	1
39451	short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty 	1
8745	will leave you wondering about the characters ' lives after the clever credits roll 	1
34503	it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least . 	1
30116	teeth-clenching 	1
33455	it 's definitely worth taking a look 	1
22	a smile on your face 	1
16587	any other kind of intelligent humor 	1
12279	compelling 	1
52641	slick production values and director roger michell 's tick-tock pacing 	1
57941	for all ages -- a movie that will make you laugh 	1
12059	thoughtful , reverent portrait 	1
67061	would make an excellent companion piece to the similarly themed ` the french lieutenant 's woman 	1
26586	are not to be dismissed 	1
18203	best sports movie 	1
13713	to those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much . 	1
40420	charm , generosity and diplomacy 	1
20149	heightened , well-shaped dramas 	1
18198	well worth watching 	1
36504	a mostly believable , refreshingly low-key and quietly inspirational little sports drama . 	1
19928	playwriting 	1
42556	after seeing ` analyze that , ' i feel better already . 	1
11221	witch project real-time roots 	1
21204	balances real-time rhythms 	1
36127	wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story 's morals 	1
8870	breathes extraordinary life into the private existence of the inuit people 	1
10249	a compelling 	1
42747	goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . 	1
58974	merrily 	1
39256	the dragons are the real stars of reign of fire and you wo n't be disappointed . 	1
66575	of director abel ferrara 	1
62856	beautiful , 	1
47994	a movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . ' 	1
38550	surreal ache of mortal awareness emerges a radiant character portrait . 	1
44434	while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . 	1
43798	retrospectively , his most personal work yet . 	1
7362	about compassion , sacrifice , and christian love 	1
36315	comedy genre 	1
389	maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . 	1
32300	there 's a certain robustness to this engaging mix of love and bloodletting . 	1
33100	of good 	1
29578	a really funny movie 	1
32756	all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another 	1
38090	that even in sorrow you can find humor 	1
14225	've a taste for the quirky 	1
56554	very amusing 	1
53012	like a good guy 	1
64262	thoroughly winning flight of revisionist fancy 	1
18920	biggie and tupac is undeniably subversive and involving in its bold presentation . 	1
10786	sustains a higher plateau with bullock 's memorable first interrogation of gosling 	1
40922	the extent to which it succeeds is impressive . 	1
42128	keep you wide awake and 	1
53099	filmmakers and performers of this calibre 	1
42311	canadian filmmaker gary burns ' inventive and mordantly humorous 	1
62507	the magnificent swooping aerial shots 	1
57646	continues her exploration of the outer limits of raunch with considerable brio 	1
8089	every member 	1
41662	for its intelligence and intensity 	1
41144	safely recommended as a video/dvd babysitter 	1
66517	gorgeous 	1
60417	soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and `` ocean 's eleven , '' 	1
23547	is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . 	1
33066	found the ring moderately absorbing , largely for its elegantly colorful look and sound 	1
4964	at a snail 's pace 	1
17542	the immersive powers of the giant screen and its hyper-realistic images 	1
42103	sucks you in and 	1
43598	a serious minded patience , respect and affection 	1
16729	i liked about schmidt a lot 	1
27468	there are flaws , but also stretches of impact and moments of awe ; we 're wrapped up in the characters , how they make their choices , and why . 	1
57235	overcoming-obstacles sports-movie triumph 	1
58629	are tops , with the two leads delivering oscar-caliber performances 	1
3252	is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them . 	1
48447	a step further , richer and deeper 	1
1880	when all is said and done , she loves them to pieces -- and so , i trust , will you . 	1
35266	this is a movie that tells stories that work -- is charming , is moving 	1
32052	as monumental as disney 's 1937 breakthrough 	1
31401	combines psychological drama , sociological reflection , and high-octane thriller . 	1
27570	may lack the pungent bite of its title , but it 's an enjoyable trifle nonetheless 	1
18950	a marvelous performance by allison lohman as an identity-seeking foster child . 	1
51444	to check this one out 	1
34590	is more fun than conan the barbarian 	1
57619	's a masterpiece . 	1
58276	its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case 	1
45876	one of the funnier movies in town 	1
7654	a satisfying summer blockbuster and 	1
13188	shines through every frame . 	1
8647	you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . 	1
10152	that chin 's film serves up with style and empathy 	1
10828	a heart , mind or humor of its own 	1
15007	it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults 	1
25259	angelina jolie 's surprising flair 	1
51982	's the prince of egypt from 1998 . 	1
25409	, labute does manage to make a few points about modern man and his problematic quest for human connection . 	1
30500	is a sweet treasure and something well worth your time . 	1
19920	a sexy , surprising romance ... 	1
22056	the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting 	1
59139	good sweat 	1
45960	is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year . 	1
11756	does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas 	1
65986	well-acted , well-directed and , for all its moodiness , not too pretentious . 	1
18711	never feels derivative 	1
47090	a pleasure to watch 	1
23667	filmmaking from one of french cinema 's master craftsmen 	1
42816	is talented enough and charismatic enough to make us care about zelda 's ultimate fate 	1
22874	america 's thirst 	1
25978	is strange and compelling 	1
10043	is one carried by a strong sense of humanism 	1
3610	a thriller with an edge 	1
1286	makes a meal of it 	1
53550	blessed with a searing lead performance by ryan gosling ( murder by numbers ) , the movie is powerful and provocative . 	1
19416	takes place in morton 's ever-watchful gaze 	1
15598	wonderfully 	1
51774	fun-seeking summer audiences 	1
64248	profundity 	1
51891	its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros 	1
61956	, lushly photographed and beautifully recorded . 	1
63686	comes out looking like something wholly original 	1
41000	is visually smart , cleverly written 	1
26735	is about the need to stay in touch with your own skin , at 18 or 80 	1
27152	compassion , sacrifice , 	1
12008	troubling and powerful . 	1
64015	`` wild ride '' 	1
55075	crowd-pleasing goals 	1
47035	the outstanding soundtrack 	1
12498	like a precious and finely cut diamond 	1
62750	finds his inspiration 	1
63742	pleasing way 	1
18940	in all , a great party 	1
55561	of becoming a better person through love 	1
56990	almost do n't notice the 129-minute running time 	1
57501	promising premise 	1
61065	have made the old boy 's characters more quick-witted than any english lit 	1
48139	's good to see michael caine whipping out the dirty words and punching people in the stomach again 	1
2019	exactly endearing 	1
19062	a modicum of patience 	1
41191	warm , inviting 	1
56668	the enigmatic mika and anna mouglalis 	1
33420	this one is a sweet and modest and ultimately winning story . 	1
44495	entertain all ages 	1
65816	a supremely kittenish performance that gradually accumulates more layers 	1
760	revelatory performance 	1
5090	a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight 	1
43449	in which the talent is undeniable 	1
20497	savvy director robert j. siegel and 	1
15977	complex , unpredictable character 	1
1228	a spoof comedy 	1
47957	the highest and the performances 	1
7320	swiftly 	1
64779	growing strain 	1
49430	some intelligent observations 	1
11813	had more fun watching spy than i had with most of the big summer movies . 	1
43675	perfect family film 	1
64947	's a fairly impressive debut from the director , charles stone iii 	1
14199	also like its hero , it remains brightly optimistic , coming through in the end 	1
29027	a charmer from belgium 	1
46481	that educates viewers with words and pictures while entertaining them 	1
15695	breathes life into a roll that could have otherwise been bland and run of the mill 	1
67247	are all in the performances , from foreman 's barking-mad taylor to thewlis 's smoothly sinister freddie and bettany/mcdowell 's hard-eyed gangster . 	1
2222	not only learning but inventing a remarkable new trick . 	1
59685	main asset 	1
4908	that it 's also one of the smartest 	1
9996	the emotion is impressively true for being so hot-blooded , and 	1
56320	ballsy and 	1
47026	a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller . 	1
33155	comes off winningly , 	1
41058	it may be a no-brainer , but at least it 's a funny no-brainer 	1
31830	's funny , 	1
50923	an enjoyable level 	1
15556	offers an interesting look at the rapidly changing face of beijing . 	1
65435	the raunch in favor of gags that rely on the strength of their own cleverness 	1
12309	the best disney movie 	1
55568	some of the most inventive silliness you are likely to witness in a movie theater for some time . 	1
17297	balk , who 's finally been given a part worthy of her considerable talents 	1
6723	lighthearted comedy 	1
1299	the opulent lushness 	1
24113	has since 	1
9892	this little $ 1.8 million charmer , 	1
50272	make `` the good girl '' a film worth watching 	1
4395	especially her agreeably startling use of close-ups and her grace with a moving camera 	1
38261	fabulous 	1
64573	knows everything and answers all questions , is visually smart , cleverly written 	1
19620	jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end 	1
52223	spot-on scottish burr 	1
38779	that does the nearly impossible 	1
13466	turns that 	1
4223	admire this film for its harsh objectivity and refusal to seek our tears , our sympathies . 	1
37159	could n't be more timely in its despairing vision of corruption within the catholic establishment 	1
22463	is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film 	1
14142	that the film is never dull 	1
13455	it 's soulful and unslick , and that 's apparently just what ( aniston ) has always needed to grow into a movie career . 	1
56890	be fondly remembered in the endlessly challenging maze of moviegoing 	1
51584	nohe 's documentary about the event is sympathetic without being gullible : he is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction 	1
5443	intriguing 	1
65100	it 's also one of the smartest 	1
7713	a hallucinatory dreamscape that frustrates and captivates 	1
41806	very satisfying 	1
7872	a feast 	1
7215	hilarious and sad 	1
4133	the peculiarly moral amorality of ( woo 's ) best work 	1
67114	a three-dimensional , average , middle-aged woman 's experience 	1
65047	an engaging storyline , which also is n't embarrassed to make you reach for the tissues 	1
23055	of the movie 's success 	1
56810	only self-aware neurotics engage in 	1
51652	works out his issues with his dad and comes to terms with his picture-perfect life 	1
39203	xxx is a blast of adrenalin 	1
61694	cast the magnificent jackie chan in a movie full of stunt doubles and special effects 	1
55310	with such exuberance and passion 	1
1828	a dazzling dream of a documentary 	1
59541	every moment crackles with tension , 	1
34890	scenes so true and heartbreaking 	1
1756	the dialogue and drama often food-spittingly funny 	1
16756	as chilling and fascinating as philippe mora 's modern hitler-study , snide and prejudice . 	1
16017	a solid , well-formed satire 	1
47512	both a successful adaptation and an enjoyable film in its own right . 	1
18157	has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness . 	1
10480	separates comics from the people laughing in the crowd 	1
40507	the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him ... there is never really a true `` us '' versus `` them '' . 	1
32727	undisputed scores a direct hit . 	1
12367	created a beautiful canvas 	1
57844	spiked by jolts of pop music 	1
26252	well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process 	1
44427	glaring and unforgettable 	1
3902	written and directed with brutal honesty and respect for its audience . 	1
52735	romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here . 	1
48234	well written and directed with brutal honesty and respect for its audience . 	1
49774	to please its intended audience -- children -- without placing their parents in a coma-like state . 	1
44064	wo n't still be tapping 	1
11594	who understands how to create and sustain a mood 	1
24255	has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 	1
44299	seen and debated with appropriate ferocity and thoughtfulness 	1
67151	laugh-out-loud 	1
30937	the greatest date movies 	1
11395	much funnier film 	1
41323	sensuous and spirited 	1
59286	is nicely shot 	1
47638	very capable nailbiter 	1
37975	ecological 	1
35564	rollicking 	1
61728	looks great , has solid acting and a neat premise . 	1
45304	the goods 	1
45836	seek and strike just the right tone 	1
10334	accepting this in the right frame of mind can only provide it with so much leniency . 	1
59996	open 	1
53890	loves them 	1
55538	all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness 	1
2810	which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while 	1
27584	four hankies 	1
64871	, powerful act 	1
50985	make us care about zelda 's ultimate fate 	1
63587	is masterful 	1
10805	tell the best story 	1
45967	( russell ) makes good b movies ( the mask , the blob ) , and 	1
8472	often-funny comedy 	1
14361	'll keep you wide awake and ... very tense . 	1
10855	a couple of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall 	1
45382	fabulousness 	1
44496	fresh good looks and 	1
66455	( fiji diver rusi vulakoro and the married couple howard and michelle hall ) show us the world they love and make 	1
5728	thematically and stylistically 	1
41533	a major movie 	1
6572	and more entertaining , too . 	1
3533	, has solid acting and a neat premise 	1
35725	is truly gorgeous to behold . 	1
52040	makes you feel genuinely good 	1
21212	budding amours 	1
13841	lots of laughs 	1
27109	from bill plympton , the animation master , 	1
21776	's both charming and well acted 	1
51846	does n't take itself so deadly seriously 	1
37486	an intriguing bit of storytelling 	1
65186	the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that was n't at least watchable . 	1
63967	to be a wacky , screwball comedy 	1
64364	, beautifully produced film 	1
7272	the lovable-loser protagonist 	1
48735	in and of himself funny 	1
26391	to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor 	1
32831	farce and blood-curdling family intensity 	1
16481	( hayek ) throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and 	1
66936	exists , and does so with an artistry that also smacks of revelation 	1
9629	as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters 	1
59412	with laughs 	1
23595	that sneaks up on the viewer , providing an experience that is richer than anticipated 	1
33837	sparkling with ideas you wish had been developed with more care 	1
31182	a provocative piece of work 	1
23383	more strongly 	1
66497	is so huge that a column of words can not adequately describe co-writer/director peter jackson 's expanded vision of j.r.r. tolkien 's middle-earth 	1
29068	scott 's convincing portrayal 	1
64028	to lift the spirits of the whole family 	1
12572	a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism 	1
31018	claire is a terrific role for someone like judd , who really ought to be playing villains . 	1
28194	a place in your heart 	1
35274	about the human need for monsters to blame for all that 	1
59295	maguire makes it a comic book with soul 	1
63342	hugely enjoyable in its own right though not really faithful to 	1
988	of survival wrapped in the heart-pounding suspense of a stylish psychological thriller 	1
30190	engaging manner and flamboyant style 	1
12882	an acting bond that makes the banger sisters a fascinating character study with laughs to spare 	1
26425	of humor about itself , a playful spirit and a game cast 	1
47329	fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd 	1
32618	far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins 	1
5575	this is n't exactly profound cinema , but it 's good-natured and sometimes quite funny 	1
21419	naipaul , a juicy writer 	1
21344	thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began . 	1
55108	of sweet-and-sour insider movie that film buffs will eat up like so much gelati 	1
59644	the film , and at times , elevate it to a superior crime movie 	1
46151	have much panache , but with material this rich it does n't need it 	1
41157	is a small gem 	1
40749	a low-key , organic way that encourages you to accept it as life and go with its flow 	1
53486	the most creative , energetic and original 	1
9373	my greatest pictures 	1
63373	cruelly funny 	1
3094	laugh once ( maybe twice ) 	1
45090	's suitable for all ages -- a movie that will make you laugh 	1
54593	a little better than sorcerer 's stone 	1
38039	an effective portrait of a life in stasis 	1
16169	look sophisticated 	1
6803	drama , conflict , 	1
26672	able 	1
35087	's a certain robustness to this engaging mix of love and bloodletting 	1
49346	of america , history and the awkwardness of human life 	1
29999	with the same sort of good-natured fun found in films like tremors 	1
17824	an acceptable way to pass a little over an hour with moviegoers ages 	1
48497	i like this movie a lot . 	1
12459	sustains a higher plateau 	1
33075	, two towers outdoes its spectacle . 	1
13386	more than enough sentimental catharsis 	1
11748	the full monty , but 	1
52987	gets vivid performances from her cast and 	1
5629	of the impossibly long limbs and sweetly conspiratorial smile 	1
18894	good things 	1
50384	of the giant screen and its hyper-realistic images 	1
2620	found myself strangely moved by even the corniest and most hackneyed contrivances . 	1
63027	packed with moments out of an alice 	1
59479	plutonium 	1
63140	thoughtful 	1
50858	easily the most thoughtful fictional examination of the root causes of anti-semitism ever seen on screen . 	1
24413	triumphantly returns to narrative filmmaking with a visually masterful work of quiet power . 	1
11009	singing , and unforgettable characters 	1
53850	the finest films of the year 	1
42194	winning 	1
38275	an honestly nice little film 	1
47974	for that reason it may be the most oddly honest hollywood document of all 	1
3059	gives human nature its unique feel 	1
60452	to swallow thanks to remarkable performances by ferrera and ontiveros 	1
14991	is uniquely felt with a sardonic jolt 	1
52480	that burns is a filmmaker with a bright future ahead of him 	1
1928	a delightful , if minor , pastry 	1
27944	a very good time at the cinema 	1
3137	a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes . 	1
7949	like many of his works 	1
65898	that cal works out his issues with his dad and comes to terms with his picture-perfect life 	1
52303	late-summer 	1
66778	mildly interesting 	1
66783	fun to watch 	1
51383	mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life 	1
58265	some sort of beacon of hope 	1
38811	a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside 	1
15206	would make it a great piece to watch with kids and use to introduce video as art 	1
62645	rich and full life 	1
37936	is the performance of gedeck , who makes martha enormously endearing . 	1
46145	perfectly acceptable , occasionally very enjoyable 	1
23863	the hot topics of the plot are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty . 	1
45461	that ` alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) ... 	1
54221	thanks largely to williams , all the interesting developments are processed in 60 minutes 	1
62717	indie of the year , so far . 	1
7573	if that 's not too glorified a term 	1
12551	give exposure to some talented performers 	1
41436	most romantic comedies 	1
7282	loquacious 	1
54300	cuts to the chase of the modern girl 's dilemma 	1
12854	a fresh idea 	1
60894	humankind 's liberating ability 	1
24067	as ` wayne 	1
20083	frequent flurries of creative belly laughs 	1
49598	is a smart , romantic drama that dares to depict the french revolution from the aristocrats ' perspective 	1
32501	try as you might to scrutinize the ethics of kaufman 's approach , somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment . 	1
62526	is that there 's a casual intelligence that permeates the script . 	1
26336	see her esther blossom as an actress 	1
63146	hip , contemporary , in-jokey one 	1
57625	there 's a plethora of characters in this picture , and 	1
30338	it also will win you over , in a big way 	1
19621	the observations 	1
66557	that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film . 	1
3219	the heart of the film is a touching reflection on aging , suffering and the prospect of death . 	1
63638	is painterly 	1
51806	a good guy 	1
35225	charismatic charmer 	1
1901	of a poetic 	1
49521	move over bond ; this girl deserves a sequel . 	1
40945	the story line may be 127 years old , but el crimen del padre amaro ... could n't be more timely in its despairing vision of corruption within the catholic establishment . 	1
50552	transcendent 	1
5729	a must 	1
65874	is deceptively simple , deeply satisfying . 	1
12602	a pleasure to have a film like the hours as an alternative 	1
48857	jaw-dropping action sequences , striking villains , a gorgeous color palette , 	1
29177	a frightening and compelling ` what if 	1
63791	a time machine , a journey back to your childhood , 	1
18701	stanzas of breathtaking , awe-inspiring visual poetry 	1
17226	a bittersweet film , 	1
25830	an extraordinary faith in the ability of images 	1
52385	to video 	1
63001	makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important 	1
51898	bittersweet comedy/drama full of life , hand gestures , and some 	1
19502	accomplishment 	1
8433	the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes 	1
24479	this one gets off with a good natured warning 	1
11408	that works even without vulgarity , sex scenes , and cussing 	1
22289	objective documentary 	1
12926	is a tribute not only to his craft , but to his legend 	1
56478	pairing clayburgh and tambor 	1
57259	the best performance from either in years 	1
1887	is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party 	1
38248	, tortured 	1
66189	barbershop is tuned in to its community . 	1
7611	appropriately 	1
61428	legendary 	1
3242	strange and beautiful film . 	1
12720	director michael cacoyannis 	1
40165	the difference is that i truly enjoyed most of mostly martha while i ne 	1
47018	washington demands and receives excellent performances 	1
36363	defined 	1
11849	some savvy producer 	1
60403	creating an intriguing species of artifice 	1
16741	for a winning , heartwarming yarn 	1
7625	to reveal his impressively delicate range 	1
18798	an extraordinary poignancy 	1
41651	a visual treat for all audiences 	1
2274	to provoke them 	1
31349	with sensitivity and skill 	1
17810	tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
30565	an unflinching , complex portrait of a modern israel that is rarely seen on-screen . 	1
26333	here seems to have recharged him . 	1
46500	i encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry ! 	1
66443	fused with solid performances and eerie atmosphere . 	1
64166	bravado 	1
80	are an absolute joy 	1
22834	a special kind of movie 	1
17922	woo has as much right to make a huge action sequence as any director 	1
59212	ample 	1
32662	many ways the perfect festival film : 	1
40293	an american actress who becomes fully english 	1
13915	incredibly flexible 	1
32142	comeback 	1
55779	equally great 	1
10625	of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
47204	howlingly trashy time 	1
54206	this is unusual , food-for-thought cinema that 's as entertaining as it is instructive . 	1
1350	to address his own world war ii experience in his signature style 	1
9977	has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing . 	1
15423	yet , it still works . 	1
44533	makes one of the great minds of our times interesting and accessible 	1
41747	meaningful 	1
16673	yakusho , as always , is wonderful as the long-faced sad sack ... and 	1
24976	runs a good race , one that will have you at the edge of your seat for long stretches . ' 	1
61888	it 's great cinematic polemic 	1
56555	a heartening tale of small victories and enduring hope . 	1
49279	, the film does hold up pretty well . 	1
10240	which has a handful of smart jokes 	1
13568	vividly 	1
16435	exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song . 	1
31910	scariest movie 	1
9960	the falcon arrives in the skies above manhattan 	1
63784	superior '' 	1
29747	a head-turner -- thoughtfully written , 	1
61513	a new film from bill plympton , the animation master , is always welcome . 	1
24313	comfortable 	1
24250	their idol 's energy and passion for detail 	1
12496	crafted an intriguing story of maternal instincts and misguided acts of affection 	1
66671	puts an exclamation point 	1
51058	that rare movie that works on any number of levels -- as 	1
3915	efficient 	1
15906	reworks 	1
42241	a naturally funny film , home movie makes you crave chris smith 's next movie . 	1
57897	this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men 	1
24679	easy to love robin tunney 	1
33902	to pull together easily accessible stories that resonate with profundity 	1
17843	loud and thoroughly 	1
57125	as intelligent 	1
39819	works on some levels and is certainly worth seeing at least once . 	1
28457	is a story that zings all the way through with originality , humor and pathos 	1
21522	dedicated 	1
24427	will probably have a reasonably good time with the salton sea . 	1
6999	of faith 	1
21476	the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian 	1
23998	, below casts its spooky net out into the atlantic ocean and spits it back , grizzled and charred , somewhere northwest of the bermuda triangle . 	1
37703	real psychological grounding 	1
33125	pleasure to watch 	1
57580	much dramatic impact 	1
25658	in the truest sense 	1
40479	more enjoyable than its predecessor 	1
62869	is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes 	1
19909	what makes their project so interesting 	1
63869	has plenty of laughs . 	1
54436	a film of epic scale 	1
37784	surprisingly sensitive 	1
50966	like peace 	1
4999	imply terror by suggestion , rather than the overuse of special effects 	1
65488	competent 	1
58425	equally impressive degree 	1
35640	sweet , melancholy spell 	1
38489	a knockout 	1
401	just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart 	1
26671	a caffeinated , sloppy brilliance 	1
28563	anyone who loves both dance and cinema 	1
40226	settles on a consistent tone . 	1
67144	is a remarkably accessible and haunting film 	1
10683	give credit to affleck 	1
8949	profoundly 	1
40997	roman polanski 's autobiographical gesture at redemption is better than ` shindler 's list ' - it is more than merely a holocaust movie 	1
40093	prescribed 	1
55864	more entertaining , too 	1
50286	once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film 	1
23461	help sustain it 	1
28190	to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror . 	1
53936	light-hearted profile 	1
26436	, no such thing is a fascinating little tale . 	1
28208	slickest 	1
37315	carmen ( vega ) and 	1
38819	an emotionally complex , dramatically satisfying heroine 	1
55187	a clever pseudo-bio 	1
21358	the first tunisian film i have ever seen , and it 's also probably the most good-hearted yet sensual entertainment i 'm likely to see all year 	1
