	sentence	label
58475	idea ( of middle-aged romance ) is not handled well and 	0
12212	mystery devoid 	0
50794	it must have read ` seeking anyone with acting ambition but no sense of pride or shame . ' 	0
2078	utterly misplaced 	0
17764	other than a mildly engaging central romance , hospital 	0
45914	the land of unintentional melodrama and tiresome love triangles 	0
20653	of nonsense 	0
46836	moaning about their cruel fate 	0
6508	never succeed in really rattling the viewer 	0
16550	special effects that run the gamut from cheesy to cheesier to cheesiest 	0
64534	too bad to be good and 	0
19651	between farcical and loathsome 	0
19436	nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . 	0
41598	you might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead . 	0
30682	uninspired scripts , acting and direction 	0
1881	talk to her is not the perfect movie many have made it out to be 	0
51925	poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action . 	0
16650	to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device 	0
52862	a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama . 	0
46286	mishandled here 	0
53053	seeking to pull a cohesive story out 	0
42270	that could have been much better 	0
33448	are some fairly unsettling scenes 	0
10530	to be going through the motions , beginning with the pale script 	0
49851	combined with indoctrinated prejudice 	0
58584	feel anything much while watching this movie , 	0
41437	ultimately insignificant 	0
35944	through recklessness and retaliation 	0
1196	lacks both a purpose and a strong pulse 	0
36696	is rote work and predictable 	0
5429	running on empty , 	0
22744	the journey does n't really go anywhere . 	0
26545	outnumber the hits by three-to-one . 	0
2635	sound so dull 	0
27873	's unlikely to become a household name on the basis of his first starring vehicle 	0
594	hot on the hardwood proves once again that a man in drag is not in and of himself funny . 	0
63221	absurd plot twists , 	0
24198	the empty theaters 	0
38493	no . 	0
56244	unrelated 	0
27552	rent `` shakes the clown '' , a much funnier film with a similar theme and an equally great robin williams performance 	0
43395	feels like a copout 	0
58247	entirely witless and inane , 	0
8794	is oppressively heavy . 	0
29456	fails to provide much more insight than the inside column of a torn book jacket . 	0
62100	'' is a big time stinker . 	0
16008	no quarter 	0
27162	largely flat and uncreative 	0
35511	may not add up to the sum of its parts 	0
59104	putters 	0
27286	woody , what happened ? 	0
15355	a crime movie made by someone who obviously knows nothing about crime 	0
9608	describing badness 	0
58366	the somber pacing and lack of dramatic fireworks 	0
7347	that 's too loud , too goofy and too short of an attention span 	0
22067	plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . 	0
20623	kinda wrong in places 	0
15163	this movie sucks . ' 	0
33446	feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering 	0
28183	the end result does no justice to the story itself 	0
63289	is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight 	0
2243	lingering questions about what the film is really getting at 	0
48822	by a lackluster script and substandard performances 	0
16733	( seems ) even more uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . 	0
38678	who know nothing about the subject 	0
64494	the plight 	0
59814	, and their personalities undergo radical changes when it suits the script 	0
54139	only are the film 's sopranos gags incredibly dated and unfunny 	0
20340	being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams 	0
59563	the , yes , snail-like pacing and lack of thematic resonance 	0
38807	we had to endure last summer 	0
27662	's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . 	0
48610	morality and the choices we make underneath such a mountain of clichés and borrowed images 	0
19609	a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised . 	0
66346	a long , dull procession of despair , set to cello music 	0
12658	enigma is well-made , but it 's just too dry and too placid . 	0
53664	abuse 	0
35167	like this that puts flimsy flicks like this behind bars 	0
31839	because there 's not an original character , siuation or joke in the entire movie 	0
24490	tv skit-com material fervently deposited on the big screen . 	0
44023	tries-so-hard-to-be-cool 	0
41053	manages to bleed it almost completely dry of humor , verve and fun 	0
36101	does n't really go anywhere . 	0
47747	overcomes its visual hideousness 	0
30464	is one of the biggest disappointments of the year . 	0
39760	promises a new kind of high but delivers the same old bad trip 	0
53070	mysterious and brutal nature 	0
33436	the sorriest and most 	0
42857	, the score is too insistent 	0
20306	gets bogged down over 140 minutes 	0
7183	useless actioners 	0
62385	of jaglom 's own profession 	0
38682	collapses like an overcooked soufflé . 	0
66350	a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness 	0
26147	we do n't get williams ' usual tear and a smile , just sneers and bile , and 	0
24019	aimless for much of its running time 	0
45091	break up 	0
17617	comes up shorter than britney 's cutoffs . 	0
17790	crushed 	0
64035	schlocky horror/action hybrid 	0
11505	an unsuccessful attempt at a movie of ideas 	0
50288	this movie , by necessity , lacks fellowship 's heart 	0
40177	divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure 	0
18932	the shabby digital photography 	0
10189	no 	0
6241	production exists only to capitalize on hopkins ' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book 	0
25015	entertainment opportunism at its most glaring 	0
46912	in a dysfunctional family 	0
67308	difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting 	0
9229	$ 99 bargain-basement special 	0
46450	have been picked not for their acting chops , but for their looks 	0
11570	's so badly made on every level that i 'm actually having a hard time believing people were paid to make it 	0
48899	the more outre aspects of ` black culture ' and the dorkier aspects 	0
21641	ring hollow 	0
54392	to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents 	0
52695	ill-advised 	0
8755	is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle 	0
18608	shot but dull and ankle-deep ` epic . 	0
25290	uneven performances 	0
36144	again , in a better movie , you might not have noticed . 	0
27470	the heedless impetuousness of youth is on full , irritating display in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot . 	0
61701	the low-grade cheese standards 	0
5717	a brainless flibbertigibbet 	0
43400	loosely speaking , we 're in all of me territory again , and 	0
44795	indulgence 	0
33393	bogs down in a surfeit of characters and unnecessary 	0
41472	is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . 	0
49390	maudlin focus 	0
32862	's just tediously bad 	0
34491	but the movie that does n't really deliver for country music fans or for family audiences 	0
5858	punitive minutes 	0
15534	laziest 	0
38941	you might to scrutinize the ethics of kaufman 's approach 	0
2447	elaborate futuristic sets to no particularly memorable effect 	0
10510	a chilly , remote , emotionally distant piece ... so dull that its tagline 	0
51320	could watch this movie and be so skeeved out that they 'd need a shower . 	0
42212	you 'd probably turn it off , convinced that you had already seen that movie . 	0
49280	one ca n't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney 's latest album . 	0
33223	like a bad blend of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story . 	0
1111	what a reckless squandering 	0
56728	... another example of how sandler is losing his touch . 	0
27250	to sit through than this hastily dubbed disaster 	0
23504	this bitter italian comedy 	0
30244	handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly 	0
41705	with lots of somber blues and pinks 	0
57544	soft-porn 	0
19627	is as deep as a petri dish and as well-characterized as a telephone book 	0
36438	is a disaster , with cloying messages and irksome characters 	0
37425	's a sad , sick sight 	0
66223	make you feel that you never want to see another car chase , explosion or gunfight again 	0
47534	you can fire a torpedo through some of clancy 's holes , 	0
5720	written , flatly , by david kendall and 	0
57388	`` analyze that '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original . 	0
9108	dramatically lackluster . 	0
65685	too violent and sordid to function as comedy 	0
24384	imitative 	0
9867	five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before . 	0
28363	another boorish movie from the i-heard-a-joke - at-a-frat-party school of screenwriting . 	0
58445	anything approaching even a vague reason to sit through it all 	0
55909	wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and 	0
59512	despite some comic sparks , welcome to collinwood never catches fire . 	0
46567	with slow pacing 	0
65381	bitter pill 	0
3465	is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication 	0
49878	can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise . 	0
8347	an mtv , sugar hysteria , 	0
39168	the weight of too many story lines 	0
26225	if you saw it on tv , you 'd probably turn it off , convinced that you had already seen that movie . 	0
42189	is n't necessarily an admirable storyteller 	0
15125	ca n't quite live up to it 	0
65251	is surely one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio . 	0
48591	the results are far more alienating than involving . 	0
56130	eccentrics 	0
62710	if you 've got a house full of tots -- do n't worry , this will be on video long before they grow up and you can wait till then . 	0
30081	auto focus bears out as your typical junkie opera ... 	0
32458	forgotten 10 minutes after the last trombone 	0
53050	the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . 	0
60432	the movie contains no wit , only labored gags . 	0
45551	any attempts at nuance given by the capable cast is drowned out by director jon purdy 's sledgehammer sap . 	0
41948	with nary a glimmer of self-knowledge , ( crane ) becomes more specimen than character -- and auto focus remains a chilly , clinical lab report . 	0
48309	the film rehashes several old themes and is capped with pointless extremes 	0
47935	almost immediately that welcome to collinwood is n't going to jell 	0
17292	me say the obvious : abandon all hope of a good movie ye who enter here 	0
8	a depressed fifteen-year-old 's suicidal poetry 	0
5269	missing a great deal of the acerbic repartee of the play 	0
15151	assaultive 	0
19908	is all too predictable and far too cliched to really work 	0
51622	one of the worst movies of the year . 	0
17775	mess 	0
59399	imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 	0
56147	of a picture that was n't all that great to begin with 	0
13598	creeping in others 	0
22133	where nothing really happens . 	0
58064	bible stores of the potential for sanctimoniousness 	0
34982	can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity 	0
60932	it 's begun to split up so that it can do even more damage 	0
10940	needlessly 	0
14320	little more than routine 	0
21095	completely awful iranian drama ... as much fun as a grouchy ayatollah in a cold mosque 	0
22815	's a bad sign in a thriller when you instantly know whodunit . 	0
25281	maid in manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies . 	0
46624	no means a slam-dunk 	0
12957	during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness 	0
64236	bad writing 	0
56725	the slapstick is labored , 	0
66147	despite some strong performances , never rises above the level of a telanovela . 	0
40729	even then , i 'd recommend waiting for dvd and just skipping straight to her scenes . 	0
39808	it 's as if solondz had two ideas for two movies , could n't really figure out how to flesh either out , 	0
20701	too-frosty 	0
41549	from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed 	0
29936	a timid , soggy near miss . 	0
13530	that will be seen to better advantage on cable , especially considering its barely 	0
37150	its old-hat set-up and 	0
35160	victim to sloppy plotting , an insultingly unbelievable final act and 	0
9567	too long reduced to direct-to-video irrelevancy 	0
53254	to have you scratching your head than hiding under your seat . 	0
23785	could hate it for the same reason 	0
16948	a long , dull procession of despair 	0
42948	of under-inspired , overblown enterprise that gives hollywood sequels a bad name 	0
36834	is felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly friend 	0
65697	`` freaky friday , '' it 's not . 	0
37268	's trying to set the women 's liberation movement back 20 years 	0
30386	a humorless journey into a philosophical void . 	0
21505	'' lacks in depth 	0
50199	less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series 	0
11552	feel contradictory things 	0
42284	to the most crucial lip-reading sequence 	0
46597	there must be an audience that enjoys the friday series , but i would n't be interested in knowing any of them personally 	0
35650	overrun with movies dominated by cgi aliens and super heroes 	0
36434	feels especially thin stretched over the nearly 80-minute running time . 	0
30224	one that was hard for me to warm up to 	0
32173	wrecks any chance of the movie rising above similar fare 	0
36373	're going to subjugate truth to the tear-jerking demands of soap opera 	0
28642	it 's too close to real life to make sense 	0
39785	no wit , only 	0
61199	terrorist attacks 	0
43028	shanghai ghetto may not be as dramatic as roman polanski 's the pianist , but 	0
1488	inhale this gutter romancer 's secondhand material 	0
25274	into splatter movies 	0
49648	the most moronic screenplays of the year 	0
32991	the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull 	0
31972	it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long . 	0
2003	wewannour money back , actually . 	0
65006	mumbo jumbo 	0
3820	solemn pretension 	0
9831	, it 's hard to shake the feeling that it was intended to be a different kind of film . 	0
4209	you do n't care who fires the winning shot 	0
45643	ludicrous 	0
61126	would reach for a barf bag 	0
1487	makes even elizabeth hurley seem graceless and ugly . 	0
29786	even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest . 	0
28638	will be all too familiar for anyone who 's seen george roy hill 's 1973 film , `` the sting 	0
55230	the jokes are telegraphed so far in advance they must have been lost in the mail . 	0
21262	speculation , conspiracy theories or , at best , 	0
66264	imitations 	0
30886	the criticism never rises above easy , cynical potshots at morally bankrupt characters ... 	0
52995	film school brat 	0
2957	the disjointed 	0
1513	impersonal and abstract 	0
39666	bad movie 	0
57333	hoary dialogue , 	0
33274	a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices 	0
987	nausea 	0
55406	sits there like a side dish no one ordered 	0
20157	low-rent -- and even lower-wit 	0
12554	things insipid 	0
14121	that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls 	0
38102	jell with sean penn 's monotone narration 	0
17629	where it plainly has no business going 	0
9839	a sloppy slapstick 	0
39072	toss logic and science into what is essentially a `` dungeons and dragons '' fantasy with modern military weaponry 	0
17732	kills every sense of believability 	0
7297	also comes with the laziness and arrogance of a thing that already knows it 's won . 	0
27868	because there 's precious little substance in birthday girl 	0
55720	spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby 	0
55387	not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general 	0
29069	attempts , in vain , 	0
32606	before it collapses into exactly the kind of buddy cop comedy 	0
39071	despite auteuil 's performance , it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . 	0
53495	treats his women -- as dumb , credulous , unassuming , subordinate subjects 	0
53621	one resurrection too many . 	0
17182	long and unfocused 	0
1188	one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio 	0
36966	-- and not in a good way 	0
687	a pretty listless collection 	0
36161	did they deem it necessary to document all this emotional misery 	0
60089	mid-to-low budget 	0
12699	no timeout 	0
2979	leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics 	0
54980	one strike 	0
51763	of critical jim two-dimensional and pointless 	0
40994	this mess of a movie 	0
54211	for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach 	0
67206	awfulness 	0
65981	why , for instance , good things happen to bad people 	0
34663	looked like crap , 	0
19049	the stills might make a nice coffee table book 	0
34697	never come up with an adequate reason why we should pay money for what we can get on television for free 	0
42053	aggravating 	0
7022	a lost ideal 	0
55168	exceedingly dull 	0
14449	rare window 	0
30922	by taylor 's cartoonish performance and the film 's ill-considered notion 	0
9525	is flat . 	0
14926	outside the under-10 set 	0
50191	as long on the irrelevant as on the engaging , which gradually turns what time is it there ? 	0
18229	all the heart of a porno flick ( but none of the sheer lust ) 	0
21253	hollywood-predictable 	0
27092	that it becomes a chore to sit through -- despite some first-rate performances by its lead 	0
33212	hampered -- no , paralyzed -- by a self-indulgent script 	0
27322	tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes 	0
31016	than forcing us to endure every plot contrivance that the cliché-riddled genre can offer 	0
58805	be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick 	0
54849	might to resist 	0
64565	the empty stud knockabout 	0
56622	tired retread 	0
51839	impersonal 	0
36524	has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo . 	0
66918	unleashes his trademark misogyny 	0
26965	already-shallow 	0
3999	a dull girl , 	0
58285	sparse 	0
9610	the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 	0
53915	an 88-minute rip-off 	0
56009	painfully unfunny farce 	0
40808	in the title pokémon 4ever is terrifying 	0
44629	than a movie , which normally is expected to have characters and a storyline 	0
36217	may be disappointed . 	0
34945	of the problems with the film 	0
38886	so clumsily sentimental 	0
16051	the film feels formulaic , its plot and pacing typical hollywood war-movie stuff , while the performances elicit more of a sense of deja vu than awe . 	0
3537	sad schlock merchant 	0
23446	relic from a bygone era , and its convolutions ... 	0
47772	is less compelling than the circumstances of its making 	0
43930	each scene drags , underscoring the obvious , and sentiment is slathered on top 	0
29913	to churn out one mediocre movie after another 	0
29643	that feels dusty and leatherbound 	0
30441	's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd 	0
12124	leave it 	0
19145	of childhood innocence combined with indoctrinated prejudice 	0
59581	far too much 	0
43684	the needlessly poor quality of its archival prints and film footage 	0
2631	funny in a way that 's too loud , too goofy and too short of an attention span 	0
43039	it is derivative 	0
50122	in an attempt 	0
33575	strays 	0
40557	obscenely bad dark comedy 	0
34633	but this new jangle of noise , mayhem and stupidity must be a serious contender for the title . 	0
17241	flat effort 	0
18916	standard thriller and drag audience enthusiasm 	0
24624	a pale xerox of other , better crime movies . 	0
65541	neglects to add the magic that made it all work 	0
15899	are the kiss of death in this bitter italian comedy 	0
14784	show more of the dilemma , rather than have his characters stage shouting 	0
8718	be in video stores by christmas 	0
35764	is just a corny examination of a young actress trying to find her way . 	0
59921	depressingly 	0
5917	all the more disquieting for its relatively gore-free allusions to the serial murders , 	0
22813	would be a total washout . 	0
47763	the whole affair , true story or not , feels incredibly hokey 	0
29185	making the ambiguous ending seem goofy rather than provocative 	0
24044	seems embarrassed 	0
49884	trapped wo n't score points for political correctness , 	0
5069	is one big , dumb action movie . 	0
21382	while ringing cliched to hardened indie-heads 	0
36141	overwhelmed by its lack of purpose 	0
12521	come up with an adequate reason why we should pay money for what we can get on television for free 	0
55733	( sam 's ) self-flagellation is more depressing than entertaining . 	0
35837	the immediate aftermath of the terrorist attacks 	0
19805	cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want 	0
13282	difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
64154	have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
12583	seems a prostituted muse ... 	0
17798	each watered down the version of the one before 	0
3783	its amiable jerking 	0
65854	mined his personal horrors and 	0
34518	gives poor dana carvey nothing to do that is really funny 	0
10591	plotless collection of moronic stunts 	0
1164	conventional -- lots of boring talking heads , etc. -- to do the subject matter justice 	0
29296	as a kind of colorful , dramatized pbs program 	0
34413	by the brutality of the jokes , most at women 's expense 	0
56625	ill-wrought hypothesis 	0
64960	by the dispassionate gantz brothers as ordinary , pasty lumpen 	0
54824	irksome , tiresome nature 	0
13632	though it pretends to expose the life of male hustlers 	0
60914	like the excruciating end of days 	0
10379	none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens . 	0
23919	did n't mean much to me 	0
67028	sardonic jolt 	0
64671	like such a bore 	0
51256	a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads 	0
40055	disease-of-the-week small-screen melodramas 	0
27890	the type of dumbed-down exercise in stereotypes that gives the ( teen comedy ) 	0
64747	long bore . 	0
44526	a dull , dumb and derivative horror film 	0
21006	an inept , tedious spoof 	0
25081	too hard to be funny in a way that 's too loud , too goofy and too short of an attention span 	0
40422	is broken by frequent outbursts of violence and noise 	0
23126	lifeless rumblings 	0
50004	the entire point of a shaggy dog story , of course , is that it goes nowhere , and 	0
50460	forced 	0
14453	goes downhill . 	0
65633	ended so damned soon 	0
19185	is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean . 	0
2044	cruel story 	0
41890	leers , 	0
25920	to slap her creators because they 're clueless and inept 	0
53001	it 's not like having a real film of nijinsky 	0
46246	the leads we are given here are simply too bland to be interesting . 	0
43945	remind us of how very bad a motion picture can truly be 	0
9036	about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s . 	0
38280	too stagey , talky -- and long -- for its own good . 	0
30105	feel sanitised and stagey 	0
45676	of the worst of the entire franchise 	0
7777	it becomes long and tedious like a classroom play in a college history course . 	0
36381	be really awful 	0
51755	ash wednesday is not edward burns ' best film 	0
45618	destruction 	0
44219	this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer . 	0
375	is never any question of how things will turn out 	0
45048	frittered away in middle-of-the-road blandness 	0
2093	a matter of plumbing arrangements and mind games , of no erotic or sensuous charge 	0
44627	the profoundly devastating events of one year ago 	0
61968	terminally bland 	0
22331	anguished 	0
12688	off more than he or anyone else could chew 	0
59112	is too mainstream 	0
35559	every visual joke is milked , 	0
56867	the film sounds like the stuff of lurid melodrama , but 	0
57267	survive a screening with little harm done 	0
52042	an all-inclusive world where uptight , middle class bores like antonia can feel good about themselves 	0
8019	although made on a shoestring and unevenly acted , conjures a lynch-like vision of the rotting underbelly of middle america . 	0
48823	stuffs his debut with more plot than it can comfortably hold 	0
57404	meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen 	0
14507	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film . 	0
7565	feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting 	0
116	after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . 	0
10730	the most moronic screenplays of the year , 	0
35533	an uncomfortable movie , suffocating and sometimes almost senseless , 	0
60523	, you discover that the answer is as conventional as can be . 	0
5968	is violated 	0
57798	if religious films are n't your bailiwick , stay away . 	0
57277	really does feel like a short stretched out to feature length . 	0
30895	seems content to dog-paddle in the mediocre end of the pool , and it 's a sad , sick sight 	0
41161	irrational 	0
65698	give a filmmaker an unlimited amount of phony blood 	0
25098	such a flat , plodding picture 	0
39015	cheapo animation ( like saturday morning tv in the '60s ) 	0
28852	hardly seems worth the effort . 	0
59013	with but they 're simply not funny performers 	0
32166	picture that does not move . 	0
20585	the peak of all things insipid 	0
61163	fidel castro 	0
1673	by cliches , painful improbability and murky points 	0
37189	badly cobbled look 	0
58734	appalling , shamelessly manipulative and contrived , and totally lacking 	0
29767	ca n't even do that much 	0
63237	may well be the only one laughing at his own joke 	0
32094	the theater wondering why these people mattered 	0
8515	a fifty car pileup of cliches . 	0
23329	a can of 2-day old coke 	0
50127	like locusts in a horde these things will keep coming 	0
40876	goddammit 	0
27713	right-wing , propriety-obsessed family 	0
67218	drawn-out 	0
5536	carvey 's considerable talents are wasted in it 	0
49664	referred to in the title , many can aspire but none can equal 	0
66038	avoid seeing this trite , predictable rehash 	0
3937	are no special effects , and no hollywood endings . 	0
43888	's nothing to gain from watching they 	0
65009	his lack of faith in his audience 	0
3199	feel like you were n't invited to the party 	0
51492	flopped as surely 	0
45597	an american tragedy 	0
66232	the holes in this film remain agape -- holes punched through by an inconsistent , meandering , and sometimes dry plot . 	0
53579	while certainly more naturalistic than its australian counterpart , amari 's film falls short in building the drama of lilia 's journey . 	0
49727	any of the signposts 	0
18559	not to believe it 	0
18629	falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting 	0
26437	should have been a painless time-killer 	0
30293	this turd squashed 	0
51531	's all bluster and cliché 	0
1243	haneke 's script ( from elfriede jelinek 's novel ) is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending . 	0
1944	a complete mess 	0
42514	's crap on a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins 	0
36379	both are just actory concoctions , defined by childlike dimness and a handful of quirks 	0
23315	being the ultra-violent gangster wannabe 	0
1802	a non-mystery mystery . 	0
56339	poo 	0
39702	the bottom of the barrel 	0
5319	seemingly a vehicle to showcase the canadian 's inane ramblings 	0
5014	, its true colors come out in various wet t-shirt and shower scenes . 	0
5927	that 's about as subtle as a party political broadcast 	0
43773	is a just a waste . 	0
65663	typical late-twenty-somethings natter on about nothing 	0
60129	dismiss -- 	0
47517	the premise of `` abandon '' holds promise , ... but its delivery is a complete mess . 	0
15803	deepest recesses 	0
53581	fails to satisfactorily exploit its gender politics , genre thrills or inherent humor . 	0
49331	just does n't have anything really interesting to say . 	0
34688	vulgarity 	0
40498	retard 	0
49209	medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt . 	0
38318	were an obligation 	0
20871	... too contrived to be as naturally charming as it needs to be . 	0
39930	kinda wrong 	0
20243	drag it down to mediocrity 	0
11153	unrelentingly grim 	0
63719	another shameless attempt 	0
23555	pointless , tasteless and idiotic 	0
4388	one big excuse to play one lewd scene after another 	0
48664	consumed and forgotten 	0
13218	thinking someone made off with your wallet 	0
33665	ad i suffered and bled on the hard ground of ia drang 	0
40964	been lost in the translation 	0
43748	slapped together 	0
43346	its own ludicrous terms 	0
31707	the movie is not as terrible as the synergistic impulse that created it . 	0
25780	relative letdown . 	0
39800	a world of hurt 	0
15024	peppered with false starts and populated by characters who are nearly impossible to care about 	0
64524	the comic elements of the premise , making the proceedings more bizarre than actually amusing 	0
54112	confusing on one level or another 	0
8571	are limited and so embellished by editing that there 's really not much of a sense of action or even action-comedy . 	0
1205	knock back a beer with but they 're simply not funny performers 	0
1292	run of the mill 	0
31625	dull 	0
49631	an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone 	0
48827	real snooze . 	0
18964	be missing a great deal of the acerbic repartee of the play 	0
55977	that it ends up being surprisingly dull 	0
32798	` moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism . ' 	0
57512	tired of going where no man has gone before 	0
66850	a fact which , as you watch them clumsily mugging their way through snow dogs , seems inconceivable 	0
63271	some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares . 	0
316	the action scenes are poorly delivered 	0
57738	sour little movie 	0
61597	... stylistically , the movie is a disaster . 	0
14833	wewannour money back , actually 	0
25673	colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
32737	too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice 	0
29279	unable 	0
62086	a sense of good intentions derailed by a failure to seek and strike just the right tone 	0
9991	very ugly 	0
10891	faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . 	0
15552	are nowhere near 	0
66397	is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film 	0
46737	it 's badder than bad . 	0
42076	rough edges 	0
62940	` how can you charge money for this ? ' 	0
37945	from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago 	0
41479	who does n't understand the difference between dumb fun and just plain dumb 	0
43735	you exit the theater 	0
43880	a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents 	0
14075	chitchat that only self-aware neurotics engage in 	0
27877	the bigger setpieces flat 	0
63971	there is only so much baked cardboard i need to chew . 	0
25320	sharp , overmanipulative hollywood practices 	0
55641	strives to be more , but does n't quite get there . 	0
4666	constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas 	0
56925	what 's infuriating about full frontal 	0
59794	false , sitcom-worthy solutions 	0
39799	tortured 	0
15845	sit through about 90 minutes of a so-called ` comedy ' and not laugh once 	0
28490	`` one look at a girl in tight pants and big tits and you turn stupid ? '' 	0
552	the surface histrionics failing to compensate for the paper-thin characterizations and facile situations 	0
33281	` this movie sucks . ' 	0
9764	it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it 	0
